Item;Oracion;Lenguaje
8867;Entonces se acercaron al mayordomo de la casa de José, y antes de entrar le dijeron:;Esp
8868;"?Perdón, señor: nosotros ya vinimos antes para comprar alimento;";Esp
8869;pero a nuestro regreso, cuando acampamos para pasar la noche, descubrimos que en cada una de nuestras bolsas estaba el dinero que habíamos pagado. ¡Pero lo hemos traído para devolverlo!;Esp
8870;También hemos traído más dinero para comprar alimento. ¡No sabemos quién pudo haber puesto el dinero de vuelta en nuestras bolsas!;Esp
8871;?Está bien, no tengáis miedo —contestó aquel hombre—. Vuestro Dios y de vuestro padre habrá puesto ese tesoro en vuestras bolsas. A mí me consta que recibí el dinero que vosotros pagasteis. El mayordomo les llevó a Simeón,;Esp
8872;y a todos los hizo pasar a la casa de José. Allí les dio agua para que se lavaran los pies, y les dio de comer a sus asnos.;Esp
8873;Ellos, por su parte, prepararon los regalos, mientras esperaban que José llegara al mediodía, pues habían oído que comerían allí.;Esp
8874;Cuando José entró en su casa, le entregaron los regalos que le habían llevado y, rostro en tierra, se postraron ante él.;Esp
8875;José les preguntó cómo estaban, y añadió: ?¿Cómo está vuestro padre, el anciano del cual me hablasteis? ¿Vive todavía?;Esp
8876;?Nuestro padre, tu siervo, se encuentra bien y todavía vive —respondieron ellos. Y en seguida le hicieron una reverencia para honrarlo.;Esp
8877;José miró a su alrededor y, al ver a Benjamín, su hermano de padre y madre, les preguntó: ?¿Es este vuestro hermano menor, del cual me habíais hablado? ¡Que Dios te guarde, hijo mío!;Esp
8878;Conmovido por la presencia de su hermano, y no pudiendo contener el llanto, José salió de prisa. Entró en su habitación, y allí se echó a llorar desconsoladamente.;Esp
8879;Después se lavó la cara y, ya más calmado, salió y ordenó: «¡Servid la comida!»;Esp
8880;A José le sirvieron en un sector, a los hermanos en otro, y en otro más a los egipcios que comían con José. Los egipcios no comían con los hebreos porque, para los habitantes de Egipto, era una abominación.;Esp
8881;Los hermanos de José estaban sentados frente a él, de mayor a menor, y unos a otros se miraban con asombro.;Esp
8882;Las porciones les eran servidas desde la mesa de José, pero a Benjamín se le servían porciones mucho más grandes que a los demás. En compañía de José, todos bebieron y se alegraron.;Esp
8883;Más tarde, José ordenó al mayordomo de su casa: «Llena con todo el alimento que les quepa los costales de estos hombres, y pon en sus bolsas el dinero de cada uno de ellos.;Esp
8884;Luego mete mi copa de plata en la bolsa del hermano menor, junto con el dinero que pagó por el alimento». Y el mayordomo hizo todo lo que José le ordenó.;Esp
8885;A la mañana siguiente, muy temprano, los hermanos de José fueron enviados de vuelta, junto con sus asnos.;Esp
8886;Todavía no estaban muy lejos de la ciudad cuando José le dijo al mayordomo de su casa: «¡Anda! ¡Persigue a esos hombres! Cuando los alcances, diles: “¿Por qué me habéis pagado mal por bien?;Esp
8887;¿Por qué habéis robado la copa que usa mi señor para beber y para adivinar? ¡Esto que habéis hecho está muy mal!”»;Esp
8888;Cuando el mayordomo los alcanzó, les repitió esas mismas palabras.;Esp
8889;Pero ellos respondieron: ?¿Por qué nos dice tales cosas, mi señor? ¡Lejos esté de nosotros actuar de esa manera!;Esp
8890;Es más, nosotros te trajimos de vuelta de Canaán el dinero que habíamos pagado, pero que encontramos en nuestras bolsas. ¿Por qué, entonces, habríamos de robar oro o plata de la casa de tu señor?;Esp
8891;Si se encuentra la copa en poder de alguno de nosotros, que muera el que la tenga, y el resto de nosotros seremos esclavos de mi señor.;Esp
8892;"?Está bien —respondió el mayordomo—, se hará como vosotros decís, pero solo el que tenga la copa en su poder será mi esclavo; el resto de vosotros quedará libre de todo cargo.";Esp
8893;En seguida cada uno de ellos bajó al suelo su bolsa y la abrió.;Esp
8894;El mayordomo revisó cada bolsa, comenzando con la del hermano mayor y terminando con la del menor. ¡Y encontró la copa en la bolsa de Benjamín!;Esp
8895;Al ver esto, los hermanos de José se rasgaron las vestiduras en señal de duelo y, después de cargar sus asnos, volvieron a la ciudad.;Esp
8896;Todavía estaba José en su casa cuando llegaron Judá y sus hermanos. Entonces se postraron rostro en tierra,;Esp
8897;y José les dijo: ?¿Qué manera de portarse es esta? ¿Acaso no sabéis que un hombre como yo puede adivinar?;Esp
8898;?¡No sabemos qué decir a mi señor! —contestó Judá—. ¡No hay excusa que valga! ¿Cómo podemos demostrar nuestra inocencia? Dios ha puesto al descubierto la maldad de tus siervos. Aquí nos tiene mi señor: somos tus esclavos, nosotros y el que tenía la copa.;Esp
8899;?¡Jamás podría yo actuar de ese modo! —respondió José—. Solo será mi esclavo el que tenía la copa en su poder. En cuanto a vosotros, regresad tranquilos a la casa de vuestro padre.;Esp
8900;Entonces Judá se acercó a José para decirle: ?Mi señor, no te enojes conmigo, pero te ruego que me permitas hablarte en privado. Para mí, tú eres tan importante como el faraón.;Esp
8901;Cuando mi señor nos preguntó si todavía teníamos un padre o algún otro hermano,;Esp
8902;nosotros contestamos a mi señor que teníamos un padre anciano, y un hermano que le nació a nuestro padre en su vejez. Nuestro padre quiere muchísimo a este último porque es el único que le queda de la misma madre, ya que el otro murió.;Esp
8903;Entonces mi señor nos obligó a traer a este hermano menor para conocerlo.;Esp
8904;Nosotros dijimos a mi señor que el joven no podía dejar a su padre porque, si lo hacía, seguramente su padre moriría.;Esp
8905;Pero mi señor insistió y nos advirtió que, si no traíamos a nuestro hermano menor, nunca más seríamos recibidos en su presencia.;Esp
8906;Entonces regresamos adonde vive mi padre, tu siervo, y le informamos de todo lo que mi señor nos había dicho.;Esp
8907;Tiempo después nuestro padre nos dijo: “Volved otra vez a comprar un poco de alimento”.;Esp
8908;Nosotros le contestamos: “No podemos ir si nuestro hermano menor no va con nosotros. No podremos presentarnos ante hombre tan importante, a menos que nuestro hermano menor nos acompañe”.;Esp
8909;Mi padre, tu siervo, respondió: “Vosotros sabéis que mi esposa me dio dos hijos.;Esp
8910;Uno desapareció de mi lado, y no he vuelto a verlo. Con toda seguridad fue despedazado por las fieras.;Esp
8911;Si también os lleváis a este, y le pasa alguna desgracia, ¡vosotros tendréis la culpa de que este pobre viejo se muera de tristeza!”;Esp
8912;»Así que, si yo regreso a mi padre, tu siervo, y el joven, cuya vida está tan unida a la de mi padre, no regresa con nosotros, seguramente mi padre, al no verlo, morirá, y nosotros seremos los culpables de que nuestro padre se muera de tristeza.;Esp
8913;Este tu siervo quedó ante mi padre como responsable del joven. Le dije: “Si no te lo devuelvo, padre mío, seré culpable ante ti toda mi vida”.;Esp
8914;Por eso, permita mi señor que yo me quede como esclavo de mi señor en lugar de mi hermano menor, y que él regrese con sus hermanos.;Esp
8915;¿Cómo podré volver junto a mi padre si mi hermano menor no está conmigo? ¡No soy capaz de ver la desgracia que le sobrevendrá a mi padre!»;Esp
8916;José ya no pudo controlarse delante de sus servidores, así que ordenó: «¡Que salgan todos de mi presencia!» Y ninguno de ellos quedó con él. Cuando se dio a conocer a sus hermanos,;Esp
8917;comenzó a llorar tan fuerte que los egipcios se enteraron, y la noticia llegó hasta la casa del faraón.;Esp
8918;?Yo soy José —les declaró a sus hermanos—. ¿Vive todavía mi padre? Pero ellos estaban tan pasmados que no atinaban a contestarle.;Esp
8919;No obstante, José insistió: ?¡Acercaos! Cuando ellos se acercaron, él añadió: ?Yo soy José, vuestro hermano, a quien vendisteis a Egipto.;Esp
8920;Pero ahora, por favor no os aflijáis más ni os reprochéis el haberme vendido, pues en realidad fue Dios quien me mandó delante de vosotros para salvar vidas.;Esp
8921;Desde hace dos años la región está sufriendo de hambre, y todavía faltan cinco años más en que no habrá siembras ni cosechas.;Esp
8922;Por eso Dios me envió delante de vosotros: para salvaros la vida de manera extraordinaria y de ese modo aseguraros descendencia sobre la tierra.;Esp
8923;Fue Dios quien me envió aquí, y no vosotros. Él me ha puesto como asesor del faraón y administrador de su casa, y como gobernador de todo Egipto.;Esp
8924;¡Vamos, daos prisa! Volved a la casa de mi padre y decidle: “Así dice tu hijo José: ‘Dios me ha hecho gobernador de todo Egipto. Ven a verme. No te demores.;Esp
8925;Vivirás en la región de Gosén, cerca de mí, con tus hijos y tus nietos, y con tus ovejas, y vacas y todas tus posesiones.;Esp
8926;Yo os proveeré alimento allí, porque aún quedan cinco años más de hambre. De lo contrario, tú y tu familia, y todo lo que te pertenece, caeréis en la miseria’?”.;Esp
8927;Además, vosotros y mi hermano Benjamín sois testigos de que yo mismo lo he dicho.;Esp
8928;Contadle a mi padre el prestigio que tengo en Egipto, y todo lo que habéis visto. ¡Pero daos prisa y traedlo ya!;Esp
8929;Y abrazó José a su hermano Benjamín, y comenzó a llorar. Benjamín, a su vez, también lloró abrazado a su hermano José.;Esp
8930;Luego José, bañado en lágrimas, besó a todos sus hermanos. Solo entonces se animaron ellos a hablarle.;Esp
8931;Cuando llegó al palacio del faraón la noticia de que habían llegado los hermanos de José, tanto el faraón como sus funcionarios se alegraron.;Esp
8932;Y el faraón le dijo a José: «Ordena a tus hermanos que carguen sus animales y vuelvan a Canaán.;Esp
8933;Que me traigan a su padre y a sus familias. Yo les daré lo mejor de Egipto, y comerán de la abundancia de este país.;Esp
8934;Diles, además, que se lleven carros de Egipto para traer a sus niños y mujeres, y también a vuestro padre,;Esp
8935;y que no se preocupen por las cosas que tengan que dejar, porque lo mejor de todo Egipto será para vosotros».;Esp
8936;Así lo hicieron los hijos de Israel. José les proporcionó los carros, conforme al mandato del faraón, y también les dio provisiones para el viaje.;Esp
8937;Además, a cada uno le dio ropa nueva, y a Benjamín le entregó trescientas monedas de plata y cinco mudas de ropa.;Esp
8938;A su padre le envió lo siguiente: diez asnos cargados con lo mejor de Egipto, diez asnas cargadas de cereales, y pan y otras provisiones para el viaje de su padre.;Esp
8939;Al despedirse de sus hermanos, José les recomendó: «¡No os vayáis peleando por el camino!»;Esp
8940;Los hermanos de José salieron de Egipto y llegaron a Canaán, donde residía su padre Jacob.;Esp
8941;Al llegar le dijeron: «¡José vive, José vive! ¡Es el gobernador de todo Egipto!» Jacob quedó atónito y no les creía,;Esp
8942;pero ellos le repetían una y otra vez todo lo que José les había dicho. Y, cuando su padre Jacob vio los carros que José había enviado para llevarlo, se reanimó.;Esp
8943;Entonces exclamó: «¡Con esto me basta! ¡Mi hijo José aún vive! Iré a verlo antes de morirme».;Esp
8944;Israel emprendió el viaje con todas sus pertenencias. Al llegar a Berseba, ofreció sacrificios al Dios de su padre Isaac.;Esp
8945;Esa noche Dios le habló a Israel en una visión: ?¡Jacob! ¡Jacob! ?Aquí estoy —respondió.;Esp
8946;?Yo soy Dios, el Dios de tu padre —le dijo—. No tengas temor de ir a Egipto, porque allí haré de ti una gran nación.;Esp
8947;Yo te acompañaré a Egipto, y yo mismo haré que vuelvas. Además, cuando mueras, será José quien te cierre los ojos.;Esp
8948;Luego Jacob salió de Berseba, y los hijos de Israel hicieron que su padre Jacob, y sus hijos y sus mujeres, subieran en los carros que el faraón había enviado para trasladarlos.;Esp
8949;También se llevaron el ganado y las posesiones que habían adquirido en Canaán. Fue así como Jacob y sus descendientes llegaron a Egipto. Con él se llevó a todos sus hijos, hijas, nietos y nietas, es decir, a todos sus descendientes.;Esp
8950;Estos son los nombres de los israelitas que fueron a Egipto, es decir, Jacob y sus hijos: Rubén, el primogénito de Jacob. Los hijos de Rubén: Janoc, Falú, Jezrón y Carmí.;Esp
8951;Los hijos de Simeón: Jemuel, Jamín, Oad, Jaquín, Zojar y Saúl, hijo de una cananea.;Esp
8952;Los hijos de Leví: Guersón, Coat y Merari.;Esp
8953;Los hijos de Judá: Er, Onán, Selá, Fares y Zera. (Er y Onán habían muerto en Canaán). Los hijos de Fares: Jezrón y Jamul.;Esp
8954;Los hijos de Isacar: Tola, Fuvá, Job y Simrón.;Esp
8955;Los hijos de Zabulón: Séred, Elón y Yalel.;Esp
8956;Estos fueron los hijos que Jacob tuvo con Lea en Padán Aram, además de su hija Dina. En total, entre hombres y mujeres eran treinta y tres personas.;Esp
8957;Los hijos de Gad: Zefón, Jaguí, Esbón, Suni, Erí, Arodí y Arelí.;Esp
8958;Los hijos de Aser: Imná, Isvá, Isví, Beriá y su hermana, que se llamaba Sera. Los hijos de Beriá: Héber y Malquiel.;Esp
8959;Estos fueron los hijos que Zilpá tuvo con Jacob. Zilpá era la esclava que Labán le había regalado a su hija Lea. Sus descendientes eran en total dieciséis personas.;Esp
8960;Los hijos de Raquel, la esposa de Jacob: José y Benjamín.;Esp
8961;En Egipto, José tuvo los siguientes hijos con Asenat, hija de Potifera, sacerdote de On: Manasés y Efraín.;Esp
8962;Los hijos de Benjamín: Bela, Béquer, Asbel, Guerá, Naamán, Ehí, Ros, Mupín, Jupín y Ard.;Esp
8963;Estos fueron los descendientes de Jacob y Raquel, en total catorce personas.;Esp
8964;El hijo de Dan: Jusín.;Esp
8965;Los hijos de Neftalí: Yazel, Guní, Jéser y Silén.;Esp
8966;Estos fueron los hijos que Jacob tuvo con Bilhá. Ella era la esclava que Labán le regaló a su hija Raquel. El total de sus descendientes fue de siete personas.;Esp
8967;Todos los familiares de Jacob que llegaron a Egipto, y que eran de su misma sangre, fueron sesenta y seis, sin contar a las nueras.;Esp
8968;José tenía dos hijos que le nacieron en Egipto. En total, los familiares de Jacob que llegaron a Egipto fueron setenta.;Esp
8969;Jacob mandó a Judá que se adelantara para que le anunciara a José su llegada y este lo recibiera en Gosén. Cuando llegaron a esa región,;Esp
8970;José hizo que prepararan su carruaje, y salió a Gosén para recibir a su padre Israel. Cuando se encontraron, José se fundió con su padre en un abrazo, y durante un largo rato lloró sobre su hombro.;Esp
8971;Entonces Israel le dijo a José: ?¡Ya me puedo morir! ¡Te he visto y aún estás con vida!;Esp
8972;José les dijo a sus hermanos y a la familia de su padre: ?Voy a informar al faraón de que mis hermanos y la familia de mi padre, quienes vivían en Canaán, han venido a quedarse conmigo.;Esp
8973;Le diré que vosotros sois pastores que cuidáis ganado, y que habéis traído vuestras ovejas y vuestras vacas, y todo cuanto teníais.;Esp
8974;Por eso, cuando el faraón os llame y os pregunte a qué os dedicáis,;Esp
8975;decidle que siempre os habéis ocupado de cuidar ganado, al igual que vuestros antepasados. Así podréis estableceros en la región de Gosén, pues los egipcios detestan el oficio de pastor.;Esp
8976;José fue a informar al faraón, y le dijo: ?Mi padre y mis hermanos han venido desde Canaán con sus ovejas y sus vacas y todas sus pertenencias. Ya se encuentran en la región de Gosén.;Esp
8977;Además, José había elegido a cinco de sus hermanos para presentárselos al faraón.;Esp
8978;Y este les preguntó: ?¿En qué trabajáis? ?Nosotros, tus siervos, somos pastores, al igual que nuestros antepasados —respondieron ellos—.;Esp
8979;Hemos venido a vivir en este país porque en Canaán ya no hay pastos para nuestros rebaños. ¡Es terrible el hambre que acosa a ese país! Por eso te rogamos que nos permitas vivir en la región de Gosén.;Esp
8980;Entonces el faraón le dijo a José: ?Tu padre y tus hermanos han venido a estar contigo.;Esp
8981;"La tierra de Egipto está a tu disposición. Haz que se asienten en lo mejor de la tierra; que residan en la región de Gosén. Y, si sabes que hay entre ellos hombres capaces, ponlos a cargo de mi propio ganado.";Esp
8982;Luego José llevó a Jacob, su padre, y se lo presentó al faraón. Jacob saludó al faraón con reverencia,;Esp
8983;y el faraón le preguntó: ?¿Cuántos años tienes?;Esp
8984;?Ya tengo ciento treinta años —respondió Jacob—. Mis años de andar peregrinando de un lado a otro han sido pocos y difíciles, pero no se comparan con los años de peregrinaje de mis antepasados.;Esp
8985;Luego Jacob se despidió del faraón con sumo respeto, y se retiró de su presencia.;Esp
8986;José instaló a su padre y a sus hermanos, y les entregó terrenos en la mejor región de Egipto, es decir, en el distrito de Ramsés, tal como había ordenado el faraón.;Esp
8987;José también proveyó de alimentos a su padre y a sus hermanos, y a todos sus familiares, según las necesidades de cada uno.;Esp
8988;El hambre en Egipto y en Canaán era terrible. No había alimento en ninguna parte, y la gente estaba a punto de morir.;Esp
8989;Todo el dinero que los habitantes de Egipto y de Canaán habían pagado por el alimento, José lo recaudó para depositarlo en el palacio del faraón.;Esp
8990;Cuando a egipcios y cananeos se les acabó el dinero, los egipcios fueron a ver a José y le reclamaron: ?¡Danos de comer! ¿Hemos de morir en tu presencia solo porque no tenemos más dinero?;Esp
8991;Y José les contestó: ?Si ya se os acabó el dinero, traed vuestro ganado y, a cambio, os daré alimento.;Esp
8992;Los egipcios llevaron a José su ganado, es decir, sus caballos, vacas, ovejas y asnos, y a cambio de ellos José les dio alimento durante todo ese año.;Esp
8993;Al año siguiente fueron a decirle a José: ?Señor, no podemos ocultar el hecho de que ya no tenemos más dinero, y de que todo nuestro ganado ya es de nuestro señor. Ya no tenemos nada que ofrecer a nuestro señor, excepto nuestros propios cuerpos y nuestras tierras.;Esp
8994;¿Vas a permitir que nos muramos junto con nuestras tierras? Cómpranos a nosotros y a nuestras tierras, a cambio de alimento. Así seremos esclavos del faraón junto con nuestras tierras. ¡Pero danos semilla, para que podamos vivir y la tierra no quede desolada!;Esp
8995;De esta manera José adquirió para el faraón todas las tierras de Egipto, porque los egipcios, obligados por el hambre, le vendieron todos sus terrenos. Fue así como todo el país llegó a ser propiedad del faraón,;Esp
8996;y todos en Egipto quedaron reducidos a la esclavitud.;Esp
8997;Los únicos terrenos que José no compró fueron los que pertenecían a los sacerdotes. Estos no tuvieron que vender sus terrenos porque recibían una ración de alimento de parte del faraón.;Esp
8998;Luego José informó al pueblo: ?Desde ahora vosotros y vuestras tierras pertenecéis al faraón, porque yo os he comprado. Aquí tenéis semilla. Sembrad la tierra.;Esp
8999;Cuando llegue la cosecha, deberéis entregarle al faraón la quinta parte de lo cosechado. Las otras cuatro partes serán para la siembra de los campos, y para alimentaros a vosotros, a vuestros hijos y a vuestros familiares.;Esp
9000;?¡Tú nos has salvado la vida, y hemos contado con tu favor! —respondieron ellos—. ¡Seremos esclavos del faraón!;Esp
9001;José estableció esta ley en toda la tierra de Egipto, que hasta el día de hoy sigue vigente: la quinta parte de la cosecha le pertenece al faraón. Solo las tierras de los sacerdotes no llegaron a ser del faraón.;Esp
9002;Los israelitas se asentaron en Egipto, en la región de Gosén. Allí adquirieron propiedades, prosperaron y llegaron a ser muy numerosos. Jacob residió diecisiete años en Egipto, y llegó a vivir un total de ciento cuarenta y siete años.;Esp
9003;Cuando Israel estaba a punto de morir, mandó llamar a su hijo José y le dijo: ?Si de veras me quieres, pon tu mano debajo de mi muslo y prométeme amor y lealtad. ¡Por favor, no me entierres en Egipto! Cuando vaya a descansar junto a mis antepasados, sácame de Egipto y entiérrame en el sepulcro de ellos. ?Haré lo que me pides —contestó José. ?¡Júramelo! —insistió su padre. José se lo juró, e Israel se reclinó sobre la cabecera de la cama.;Esp
9004;Poco tiempo después, informaron a José de que su padre estaba enfermo. Entonces fue a visitarlo y llevó consigo a sus dos hijos, Manasés y Efraín.;Esp
9005;Cuando avisaron a Jacob que su hijo venía a verlo, hizo un esfuerzo, se sentó en la cama;Esp
9006;y le dijo a José: ?El Dios Todopoderoso se me apareció en Luz, en la tierra de Canaán, y me bendijo;Esp
9007;con esta promesa: “Te haré fecundo, te multiplicaré, y haré que tus descendientes formen una comunidad de naciones. Además, a tu descendencia le daré esta tierra como su posesión perpetua”.;Esp
9008;Ahora bien, los dos hijos que te nacieron aquí en Egipto, antes de que me reuniera contigo, serán considerados míos. Efraín y Manasés serán tan míos como lo son Rubén y Simeón.;Esp
9009;Los hijos que tengas después de ellos serán tuyos, y a través de sus hermanos recibirán su herencia.;Esp
9010;Cuando yo regresaba de Padán Aram, tu madre murió cerca de Efrata, en tierra de Canaán, y allí la sepulté junto al camino de Efrata, es decir, Belén.;Esp
9011;Al ver a los hijos de José, Israel preguntó: ?Y estos chicos, ¿quiénes son?;Esp
9012;?Son los hijos que Dios me ha concedido aquí —le respondió José a su padre. Entonces Israel le dijo: ?Acércalos, por favor, para que les dé mi bendición.;Esp
9013;"Israel ya era muy anciano, y por su avanzada edad casi no podía ver; por eso José los acercó, y su padre los besó y abrazó.";Esp
9014;Luego le dijo a José: ?Ya había perdido la esperanza de volver a verte, ¡y ahora Dios me ha concedido ver también a tus hijos!;Esp
9015;José los retiró de las rodillas de Israel y se postró rostro en tierra.;Esp
9016;Luego tomó a sus dos hijos, a Efraín con la derecha y a Manasés con la izquierda, y se los presentó a su padre. De esta manera, Efraín quedó a la izquierda de Israel, y Manasés, a su derecha.;Esp
9017;Pero Israel, al extender las manos, las entrecruzó y puso su derecha sobre la cabeza de Efraín, aunque era el menor, y su izquierda sobre la cabeza de Manasés, aunque era el mayor.;Esp
9018;Y los bendijo con estas palabras: «Que el Dios en cuya presencia caminaron mis padres, Abraham e Isaac, el Dios que me ha guiado desde el día en que nací hasta hoy,;Esp
9019;el ángel que me ha rescatado de todo mal, bendiga a estos jóvenes. Que por medio de ellos sea recordado mi nombre y el de mis padres, Abraham e Isaac. Que crezcan y se multipliquen sobre la tierra».;Esp
9020;A José no le agradó ver que su padre pusiera su mano derecha sobre la cabeza de Efraín, así que, tomando la mano de su padre, la pasó de la cabeza de Efraín a la de Manasés,;Esp
9021;mientras le reconvenía: ?¡Así no, padre mío! ¡Pon tu mano derecha sobre la cabeza de este, que es el primogénito!;Esp
9022;Pero su padre se resistió, y le contestó: ?¡Ya lo sé, hijo, ya lo sé! También él gestará a un pueblo, y llegará a ser importante. Pero su hermano menor será aún más importante, y su descendencia dará origen a muchas naciones.;Esp
9023;Aquel día Jacob los bendijo así: «Esta será la bendición que en Israel se habrá de pronunciar: “Que Dios cuide de ti como cuidó de Efraín y de Manasés”». De este modo, Israel dio a Efraín la primacía sobre Manasés.;Esp
9024;"Finalmente, Israel le dijo a José: ?Yo estoy a punto de morir; pero Dios estará con vosotros y os hará volver a la tierra de vuestros antepasados.";Esp
9025;Y a ti, que estás por encima de tus hermanos, te doy Siquén, tierra que luchando a brazo partido arrebaté a los amorreos.;Esp
9026;Jacob llamó a sus hijos y les dijo: «Reuníos, que voy a declararos lo que os va a suceder en el futuro:;Esp
9027;"»Hijos de Jacob: acercaos y escuchad; prestad atención a vuestro padre Israel.";Esp
9028;»Tú, Rubén, eres mi primogénito, primer fruto de mi fuerza y virilidad, primero en honor y en poder.;Esp
9029;"Impetuoso como un torrente, ya no serás el primero: te acostaste en mi cama; profanaste la cama de tu propio padre.";Esp
9030;"»Simeón y Leví son chacales; sus espadas son instrumentos de violencia.";Esp
9031;¡No quiero participar de sus reuniones, ni arriesgar mi honor en sus asambleas! En su furor mataron hombres , y por capricho mutilaron toros.;Esp
9032;¡Malditas sean la violencia de su enojo y la crueldad de su furor! Los dispersaré en el país de Jacob, los desparramaré en la tierra de Israel.;Esp
9033;"»Tú, Judá, serás alabado por tus hermanos; dominarás a tus enemigos, y tus propios hermanos se inclinarán ante ti.";Esp
9034;Mi hijo Judá es como un cachorro de león que se ha nutrido de la presa. Se tiende al acecho como león, como leona que nadie se atreve a molestar.;Esp
9035;El cetro no se apartará de Judá, ni de entre sus pies el bastón de mando, hasta que llegue el verdadero rey, quien merece la obediencia de los pueblos.;Esp
9036;"Judá amarra su asno a la vid, y la cría de su asno a la mejor cepa; lava su ropa en vino; su manto, en la sangre de las uvas.";Esp
9037;"Sus ojos son más oscuros que el vino; sus dientes, más blancos que la leche.";Esp
9038;"»Zabulón vivirá a la orilla del mar; será puerto seguro para las naves, y sus fronteras llegarán hasta Sidón.";Esp
9039;»Isacar es un asno fuerte echado entre dos alforjas.;Esp
9040;Al ver que el establo era bueno y que la tierra era agradable, agachó el hombro para llevar la carga y se sometió a la esclavitud.;Esp
9041;»Dan hará justicia en su pueblo, como una de las tribus de Israel.;Esp
9042;Dan es una serpiente junto al camino, una víbora junto al sendero, que muerde los talones del caballo y hace caer de espaldas al jinete.;Esp
9043;»¡ Señor , espero tu salvación !;Esp
9044;»Las hordas atacan a Gad, pero él las atacará por la espalda.;Esp
9045;"»Aser disfrutará de comidas deliciosas; ofrecerá manjares de reyes.";Esp
9046;»Neftalí es una gacela libre, que tiene hermosos cervatillos.;Esp
9047;»José es un retoño fértil, fértil retoño junto al agua, cuyas ramas trepan por el muro.;Esp
9048;"Los arqueros lo atacaron sin piedad; le tiraron flechas, lo hostigaron.";Esp
9049;Pero su arco se mantuvo firme, porque sus brazos son fuertes. ¡Gracias al Dios fuerte de Jacob, al Pastor y Roca de Israel!;Esp
9050;¡Gracias al Dios de tu padre, que te ayuda! ¡Gracias al Todopoderoso , que te bendice! ¡Con bendiciones de lo alto! ¡Con bendiciones del abismo! ¡Con bendiciones de los pechos y del seno materno!;Esp
9051;Son mejores las bendiciones de tu padre que las de los montes de antaño, que la abundancia de las colinas eternas. ¡Que descansen estas bendiciones sobre la cabeza de José, sobre la frente del escogido entre sus hermanos!;Esp
9052;»Benjamín es un lobo rapaz que en la mañana devora la presa y en la tarde reparte los despojos».;Esp
9053;Estas son las doce tribus de Israel, y esto es lo que su padre les dijo cuando impartió a cada una de ellas su bendición.;Esp
9054;Además, Jacob les dio estas instrucciones: «Ya estoy a punto de reunirme con los míos. Enterradme junto a mis antepasados, en la cueva que está en el campo de Efrón el hitita. Se trata de la cueva de Macpela, frente a Mamré, en la tierra de Canaán. Está en el campo que Abraham le compró a Efrón el hitita, para que fuera el sepulcro de la familia.;Esp
9055;Allí fueron sepultados Abraham y su esposa Sara, Isaac y su esposa Rebeca, y allí también enterré a Lea.;Esp
9056;Ese campo y su cueva se les compró a los hititas».;Esp
9057;Cuando Jacob terminó de dar estas instrucciones a sus hijos, volvió a acostarse, exhaló el último suspiro, y fue a reunirse con sus antepasados.;Esp
9058;Entonces José se abrazó al cuerpo de su padre y, llorando, lo besó.;Esp
9059;Luego ordenó a los médicos a su servicio que embalsamaran el cuerpo, y así lo hicieron.;Esp
9060;El proceso para embalsamarlo tardó unos cuarenta días, que es el tiempo requerido. Los egipcios, por su parte, guardaron luto por Israel durante setenta días.;Esp
9061;Pasados los días de duelo, José se dirigió así a los miembros de la corte del faraón: ?Si me he ganado el respeto de la corte, decidle por favor al faraón;Esp
9062;que mi padre, antes de morirse, me hizo jurar que yo lo sepultaría en la tumba que él mismo se preparó en la tierra de Canaán. Por eso le ruego encarecidamente que me permita ir a sepultar a mi padre, y luego volveré.;Esp
9063;El faraón le respondió: ?Ve a sepultar a tu padre, conforme a la promesa que te pidió hacerle.;Esp
9064;José fue a sepultar a su padre, y lo acompañaron los servidores del faraón, es decir, los ancianos de su corte y todos los ancianos de Egipto. A estos se sumaron todos los familiares de José, es decir, sus hermanos y los de la casa de Jacob. En la región de Gosén dejaron únicamente a los niños y a los animales. También salieron con él carros y jinetes, formando así un cortejo muy grande.;Esp
9065;Al llegar a la era de Hatad, que está cerca del río Jordán, hicieron grandes y solemnes lamentaciones. Allí José guardó luto por su padre durante siete días.;Esp
9066;Cuando los cananeos que vivían en esa región vieron en la era de Hatad aquellas manifestaciones de duelo, dijeron: «Los egipcios están haciendo un duelo muy solemne». Por eso al lugar, que está cerca del Jordán, lo llamaron Abel Misrayin.;Esp
9067;Los hijos de Jacob hicieron con su padre lo que él les había pedido:;Esp
9068;lo llevaron a la tierra de Canaán y lo sepultaron en la cueva que está en el campo de Macpela, frente a Mamré, en el mismo campo que Abraham le había comprado a Efrón el hitita para sepultura de la familia.;Esp
9069;Después de haber sepultado a su padre, José regresó a Egipto junto con sus hermanos y con toda la gente que lo había acompañado.;Esp
9070;Al reflexionar sobre la muerte de su padre, los hermanos de José concluyeron: «Tal vez José nos guarde rencor, y ahora quiera vengarse de todo el mal que le hicimos».;Esp
9071;Por eso le mandaron a decir: «Antes de morir tu padre, dejó estas instrucciones:;Esp
9072;“Decidle a José que perdone, por favor, la terrible maldad que sus hermanos cometieron contra él”. Así que, por favor, perdona la maldad de los siervos del Dios de tu padre». Cuando José escuchó estas palabras, se echó a llorar.;Esp
9073;"Luego sus hermanos se presentaron ante José, se inclinaron delante de él y le dijeron: ?Aquí nos tienes; somos tus esclavos.";Esp
